city,state,publish_date,url,title,category,population,lat,lng
Baldwin,IL,03-27-2020 18:43,https://communityjournal.net/baldwin-senate-colleagues-urge-fda-to-change-discriminatory-blood-donation-policies-to-combat-coronavirus-pandemic/,"Baldwin, Senate Colleagues Urge FDA to Change Discriminatory Blood Donation Policies to Combat Coronavirus Pandemic",None,349.0,38.1838,-89.8451
Buffalo,IL,03-18-2020 00:00,https://www.chicagotribune.com/suburbs/buffalo-grove/ct-bgc-emergency-declaration-coronavirus-tl-0326-20200318-jkddx4kkrbe6xbk476evjram64-story.html,Buffalo Grove mayor declares a local state of emergency after village employee may have been exposed to COVID-19,state_of_emergency,485.0,39.8499,-89.4089
Buffalo Grove,IL,03-18-2020 00:00,https://www.chicagotribune.com/suburbs/buffalo-grove/ct-bgc-emergency-declaration-coronavirus-tl-0326-20200318-jkddx4kkrbe6xbk476evjram64-story.html,Buffalo Grove mayor declares a local state of emergency after village employee may have been exposed to COVID-19,state_of_emergency,41226.0,42.1674,-87.9616
Cahokia,IL,,https://www.riverbender.com/articles/details/covid19-pandemic-forces-immediate-closure-of-state-parks-including-horseshoe-lake-pere-marquette-beaver-dam-lewis-and-clark-cahokia-mounds-parks-40579.cfm,"COVID-19 Pandemic Forces Immediate Closure Of State Parks Including Horseshoe Lake, Pere Marquette, Beaver Dam, Lewis And Clark, Cahokia Mounds Parks",None,14151.0,38.5649,-90.1792
Caledonia,IL,03-28-2020 17:00,https://www.caledoniacourier.com/news/covid-19-world-update-enforceable-quarantine-in-nyc-france-orders-1-billion-masks/,COVID-19 world update: Enforceable quarantine in NYC?; France orders 1 billion masks – Caledonia Courier,quarantine,191.0,42.3686,-88.8939
Creston,IL,03-28-2020 18:00,https://www.crestonvalleyadvance.ca/news/covid-19-world-update-enforceable-quarantine-in-nyc-france-orders-1-billion-masks/,COVID-19 world update: Enforceable quarantine in NYC?; France orders 1 billion masks – Creston Valley Advance,quarantine,647.0,41.9335,-88.9742
Decatur,IL,,https://herald-review.com/news/local/govt-and-politics/read-the-document-city-of-decatur-declares-emergency-related-to/article_62afa8de-cf42-513f-9065-0fe6700224a8.html,READ THE DOCUMENT: City of Decatur declares emergency related to COVID-19,state_of_emergency,88997.0,39.8556,-88.9337
Deerfield,IL,03-17-2020 12:11,https://patch.com/illinois/deerfield/deerfield-declares-state-emergency-response-coronavirus,Deerfield Declares State Of Emergency In Response To Coronavirus,state_of_emergency,18946.0,42.1654,-87.8516
Des Plaines,IL,03-04-2020 15:10,https://www.journal-topics.com/articles/des-plaines-emergency-management-keeps-eye-on-coronavirus/,Des Plaines Emergency Management Keeps Eye On Coronavirus,None,58193.0,42.0344,-87.9008
Evanston,IL,03-16-2020 09:16,https://patch.com/illinois/evanston/evanston-mayor-announces-state-emergency,Coronavirus: Evanston Mayor Announces State Of Emergency,state_of_emergency,74756.0,42.0463,-87.6942
Fayetteville,IL,03-13-2020 15:04,https://www.5newsonline.com/article/news/health/coronavirus/state-of-emergency-fayetteville-coronavirus/527-0e904612-698c-4297-b282-79bf9ae70d15,Fayetteville mayor declares State of Emergency over coronavirus threat,state_of_emergency,341.0,38.3775,-89.7967
Fayetteville,IL,03-18-2020 00:00,https://arktimes.com/arkansas-blog/2020/03/18/fayetteville-reports-coronavirus-case-legislator-urges-governr-to-shut-down-to-essentials,Fayetteville reports coronavirus case; legislator urges governor to shut down to essentials,None,341.0,38.3775,-89.7967
Forest Park,IL,03-18-2020 00:00,https://www.chicagotribune.com/suburbs/oak-park/ct-oak-mayors-response-covid-19-tl-0326-20200318-tpwctduzjbblra65stygyk3gmy-story.html,"Oak Park issues shelter-in-place order to slow COVID-19 spread as River Forest, Forest Park leaders urge residents to comply as well",shelter_in_place,13951.0,41.8683,-87.8157
Genoa,IL,03-18-2020 00:00,https://www.daily-chronicle.com/2020/03/18/mayor-of-genoa-declares-state-of-emergency-as-covid-19-spread-forces-social-distancing/az8ckqj/,Mayor of Genoa declares state of emergency as COVID-19 spread forces social distancing,state_of_emergency,6446.0,42.0929,-88.6966
Golf,IL,,https://www.news-gazette.com/coronavirus/thursday-s-coronavirus-updates-state-orders-golf-courses-closed/article_27417072-6f81-11ea-946e-53c837601846.html,Thursday's coronavirus updates | State orders golf courses closed,None,498.0,42.0586,-87.785
Highland,IL,03-16-2020 16:31,https://patch.com/illinois/highlandpark/highland-park-mayor-declares-state-emergency-over-coronavirus,Highland Park Coronavirus: Mayor Declares State Of Emergency,state_of_emergency,11421.0,38.7602,-89.681
Highland Park,IL,03-16-2020 16:31,https://patch.com/illinois/highlandpark/highland-park-mayor-declares-state-emergency-over-coronavirus,Highland Park Coronavirus: Mayor Declares State Of Emergency,state_of_emergency,29767.0,42.1823,-87.8105
Huntley,IL,03-18-2020 16:40,https://patch.com/illinois/huntley/coronavirus-huntley-closures-amid-local-state-emergency,Coronavirus: Huntley Closures Amid Local State Of Emergency,state_of_emergency,27207.0,42.16,-88.43299999999999
Joliet,IL,03-16-2020 16:32,https://patch.com/illinois/joliet/joliet-mayor-takes-these-steps-declares-state-emergency,Joliet Coronavirus: Mayor Declares State Of Emergency,state_of_emergency,148462.0,41.5189,-88.1499
Lake Bluff,IL,03-18-2020 23:00,https://patch.com/illinois/lakeforest/gyms-ordered-closed-lake-bluff-declares-coronavirus-emergency,Gyms Ordered Closed As Lake Bluff Declares Coronavirus Emergency,state_of_emergency,5662.0,42.2826,-87.851
Marion,IL,,https://www.salemreporter.com/posts/2027/marion-county-sees-first-covid-19-case-as-governor-declares-a-state-of-emergency,Marion County sees first COVID-19 case as governor declares a state of emergency | Salem Reporter,state_of_emergency,17762.0,37.7171,-88.9275
Marseilles,IL,03-18-2020 00:00,https://www.mywebtimes.com/2020/03/18/marseilles-mayor-gets-emergency-powers-for-coronavirus-precaution/a3k60yv/,Marseilles mayor gets 'emergency' powers for coronavirus precaution,None,4690.0,41.3099,-88.685
Mattoon,IL,,https://jg-tc.com/news/local/mattoon-declares-state-of-emergency-due-to-coronavirus-pandemic/article_a17d507b-e3fc-5f93-9414-9a0494e0e214.html,Mattoon declares state of emergency due to coronavirus pandemic,state_of_emergency,18293.0,39.4774,-88.3627
Modesto,IL,,https://www.modbee.com/news/article241376841.html,Illinois governor imposes stay-at-home order to curb virus | Modesto Bee,shelter_in_place,178.0,39.4789,-89.9803
Mounds,IL,,https://www.riverbender.com/articles/details/covid19-pandemic-forces-immediate-closure-of-state-parks-including-horseshoe-lake-pere-marquette-beaver-dam-lewis-and-clark-cahokia-mounds-parks-40579.cfm,"COVID-19 Pandemic Forces Immediate Closure Of State Parks Including Horseshoe Lake, Pere Marquette, Beaver Dam, Lewis And Clark, Cahokia Mounds Parks",None,713.0,37.1145,-89.2024
Mount Vernon,IL,03-17-2020 20:20,https://abc7news.com/health/mount-vernon-declares-state-of-emergency/6022075/,"Coronavirus Updates: Mount Vernon, New York declares state of emergency",state_of_emergency,15672.0,38.314,-88.9174
Mundelein,IL,03-18-2020 00:00,https://www.chicagotribune.com/suburbs/mundelein/ct-mun-mundelein-closes-village-hall-tl-0326-20200318-gxsts5wphjesjnpqdelzb4tzxm-story.html,Mundelein closes village hall; declares state of emergency along with Vernon Hills amid coronavirus outbreak,state_of_emergency,31385.0,42.2692,-88.0101
Naperville,IL,03-18-2020 00:50,https://patch.com/illinois/naperville/naperville-declares-state-emergency-amid-coronavirus-concerns,Naperville Declares State Of Emergency Amid Coronavirus Concerns,state_of_emergency,147682.0,41.7483,-88.1657
Niles,IL,03-16-2020 16:18,https://www.journal-topics.com/articles/niles-mayor-declares-coronavirus-public-health-emergency/,Niles Mayor Declares Coronavirus Public Health Emergency,state_of_emergency,29482.0,42.0279,-87.81
Oak Park,IL,03-18-2020 00:00,https://chicago.suntimes.com/coronavirus/2020/3/18/21186071/coronavirus-oak-park-state-emergency-shelter-place,"Oak Park declares state of emergency, issues ‘shelter in place’ order over coronavirus",state_of_emergency,52261.0,41.8872,-87.7899
Oak Park,IL,03-12-2020 00:00,https://www.chicagotribune.com/suburbs/oak-park/ct-oak-park-coronavirus-emergency-tl-0319-20200312-ysjoaqkwsbel7f57gxp5wpya5a-story.html,Oak Park trustees to declare local public health emergency in response to coronavirus,state_of_emergency,52261.0,41.8872,-87.7899
Oswego,IL,,https://www.chicagotribune.com/suburbs/aurora-beacon-news/ct-abn-oswego-coronavirus-emergency-st-0318-20200317-7zw4uszxujc5phyipa33lcnkym-story.html,"Oswego, Kendall declare states of emergency due to coronavirus",state_of_emergency,34833.0,41.6834,-88.3372
Pekin,IL,03-18-2020 23:32,https://www.centralillinoisproud.com/news/coronavirus/pekin-mayor-declares-state-of-emergency-in-response-to-covid-19/,"Pekin City Council renews mayors emergency powers, in response to COVID-19",None,32731.0,40.5677,-89.6263
Pekin,IL,03-19-2020 00:00,https://week.com/2020/03/19/coronavirus-pandemic-forces-state-of-emergnency-declaration-in-pekin/,Coronavirus pandemic forces state of emergency declaration in Pekin,state_of_emergency,32731.0,40.5677,-89.6263
Plainfield,IL,03-23-2020 19:38,https://patch.com/illinois/plainfield/plainfield-mayor-renews-emergency-declaration-coronavirus,Plainfield Mayor Renews Emergency Declaration For Coronavirus,state_of_emergency,43926.0,41.6205,-88.226
Raleigh,IL,,https://www.newsobserver.com/news/article241169916.html,Illinois governor orders schools closed due to coronavirus | Raleigh News & Observer,school_business_closure,338.0,37.8262,-88.5304
River Forest,IL,03-18-2020 00:00,https://www.chicagotribune.com/suburbs/oak-park/ct-oak-mayors-response-covid-19-tl-0326-20200318-tpwctduzjbblra65stygyk3gmy-story.html,"Oak Park issues shelter-in-place order to slow COVID-19 spread as River Forest, Forest Park leaders urge residents to comply as well",shelter_in_place,11132.0,41.895,-87.8194
River Forest,IL,,"http://www.oakpark.com/News/Articles/3-11-2020/Oak-Park,-River-Forest-respond-to-coronavirus-emergency/","Oak Park, River Forest respond to coronavirus emergency",None,11132.0,41.895,-87.8194
Riverwoods,IL,03-24-2020 13:24,https://patch.com/illinois/deerfield/coronavirus-emergency-declaration-made-riverwoods,Coronavirus: Emergency Declaration Made In Riverwoods,state_of_emergency,3626.0,42.1723,-87.8951
Salem,IL,,https://www.salemreporter.com/posts/2027/marion-county-sees-first-covid-19-case-as-governor-declares-a-state-of-emergency,Marion County sees first COVID-19 case as governor declares a state of emergency | Salem Reporter,state_of_emergency,7954.0,38.6278,-88.9579
St. Charles,IL,03-19-2020 11:21,https://patch.com/illinois/stcharles-il/st-charles-mayor-granted-emergency-powers,St. Charles Issues Coronavirus State Of Emergency Declaration,state_of_emergency,32714.0,41.9193,-88.311
Vernon,IL,03-17-2020 20:20,https://abc7news.com/health/mount-vernon-declares-state-of-emergency/6022075/,"Coronavirus Updates: Mount Vernon, New York declares state of emergency",state_of_emergency,124.0,38.8014,-89.0896
Vernon Hills,IL,03-18-2020 00:00,https://www.chicagotribune.com/suburbs/mundelein/ct-mun-mundelein-closes-village-hall-tl-0326-20200318-gxsts5wphjesjnpqdelzb4tzxm-story.html,Mundelein closes village hall; declares state of emergency along with Vernon Hills amid coronavirus outbreak,state_of_emergency,26253.0,42.233999999999995,-87.9607
Willowbrook,IL,03-15-2020 00:00,https://www.chicagotribune.com/suburbs/naperville-sun/ct-nvs-dupage-coronavirus-nursing-home-st-0316-20200315-hzwo5eb4dbhhfmdlzpb7sbpoha-story.html,DuPage declares disaster after Willowbrook nursing home resident tests positive for coronavirus,disaster_declaration,8521.0,41.7635,-87.9456
Winnebago,IL,03-26-2020 20:18,https://www.mystateline.com/news/local-news/live-winnebago-county-health-department-coronavirus-briefing/,"Winnebago County Health officials urge ‘stay at home,’ warn surge of COVID-19 cases will overwhelm healthcare system",shelter_in_place,2989.0,42.2671,-89.2337
Woodridge,IL,03-19-2020 14:48,https://patch.com/illinois/woodridge/woodridge-declares-emergency-amid-coronavirus-concerns,Woodridge Declares Emergency Amid Coronavirus Concerns,state_of_emergency,33598.0,41.7368,-88.0408
Yorkville,IL,,http://www.wspynews.com/news/local/yorkville-aldermen-approve-emergency-powers-amid-covid--pandemic-though/article_a1bcfb40-6e3d-11ea-8bb3-b365e090760b.html,Yorkville Aldermen Approve Emergency Powers Amid COVID-19 Pandemic Though Actual Implementation Not Sought,None,19388.0,41.6561,-88.4508
Alexandria,IN,03-14-2020 19:44,https://alexandrialivingmagazine.com/news/city-of-alexandria-declares-local-emergency-coronavirus-march-2020/,Second Alexandria Resident Diagnosed; City of Alexandria Declares Local Emergency for Coronavirus,state_of_emergency,5015.0,40.2583,-85.676
Amo,IN,03-19-2020 00:38,https://www.ocregister.com/simon-closing-del-amo-brea-ontario-mission-viejo-malls-to-stop-coronavirus-spread,"Coronavirus forces closure of 10 area malls: Del Amo, Brea, Mission Viejo, Ontario Mills and more",None,422.0,39.6889,-86.6125
Anderson,IN,03-26-2020 00:00,https://www.independentmail.com/story/news/local/2020/03/26/anderson-county-approves-coronavirus-emergency-order-chaotic-meeting/2914653001/,Anderson County approves coronavirus emergency order in chaotic teleconference meeting,state_of_emergency,86481.0,40.0874,-85.69200000000001
Andrews,IN,03-16-2020 00:00,https://www.airforcetimes.com/news/your-air-force/2020/03/16/jb-andrews-declares-public-health-emergency-travis-afb-airman-and-dependent-test-positive-for-covid-19/,"JB Andrews declares health emergency; Travis airman, dependent test positive for virus",state_of_emergency,1133.0,40.8605,-85.6022
Auburn,IN,,https://auburnpub.com/news/local/auburn-school-board-declares-covid--a-district-emergency/article_2e13f119-6f7d-55e9-a5fc-1b9875b97a16.html,Auburn school board declares COVID-19 a district emergency,state_of_emergency,22457.0,41.3666,-85.0559
Bainbridge,IN,,https://www.wctv.tv/content/news/City-of-Bainbridge-declares-state-of-emergency-in-response-to-COVID-19-569072031.html,City of Bainbridge declares state of emergency in response to COVID-19,state_of_emergency,749.0,39.7615,-86.8116
Bedford,IN,,https://www.newsadvance.com/news/local/bedford-county-planning-to-declare-local-emergency-in-response-to/article_56cd0b8f-611f-53d0-9240-878f24141445.html,Bedford County planning to declare local emergency in response to COVID-19,state_of_emergency,14845.0,38.8602,-86.4895
Bethany,IN,03-21-2020 11:50,https://www.thebatavian.com/billie-owens/town-of-bethany-declares-state-of-emergency-due-to-covid-19-issues-emergency-orders,"Town of Bethany declares State of Emergency due to COVID-19, issues Emergency Orders",state_of_emergency,86.0,39.5337,-86.3778
Bloomfield,IN,,https://www.courant.com/community/bloomfield/hc-news-bloomdfield-coronavirus-local-state-of-emergency-20200317-2jwj3ood4fad3g3lb5dm45noga-story.html,Bloomfield declares local state of emergency due to coronavirus,state_of_emergency,2413.0,39.0262,-86.9373
Bloomfield,IN,,https://www.tapinto.net/towns/bloomfield/sections/government/articles/bloomfield-declares-state-of-emergency-in-response-to-covid-19-coronavirus,Bloomfield Declares State of Emergency in Response to Covid-19/Coronavirus,state_of_emergency,2413.0,39.0262,-86.9373
Bluffton,IN,03-16-2020 00:00,https://www.blufftontoday.com/news/20200316/coronavirus-bluffton-beaufort-county-declare-state-of-emergency,"Coronavirus: Bluffton, Beaufort County declare state of emergency",state_of_emergency,10085.0,40.7426,-85.17299999999999
Bryant,IN,03-30-2020 00:00,https://www.theguardian.com/commentisfree/2020/mar/30/if-coronavirus-forces-childcare-services-to-close-for-good-parents-will-be-left-stranded,"If coronavirus forces childcare services to close for good, parents will be left stranded | Lisa Bryant",None,250.0,40.5358,-84.9633
