state,county,publish_date,url,title,category,population
Washington,Walla Walla,,https://www.nbcrightnow.com/coronavirus/walla-walla-declares-state-of-emergency-due-to-coronavirus-outbreak/article_2183b510-6805-11ea-b297-b3ce86b1132d.html,Walla Walla declares state of emergency due to coronavirus outbreak,state_of_emergency,59530.0
Washington,Whatcom,,https://www.bellinghamherald.com/news/local/article241075056.html,Coronavirus: Whatcom County declares emergency for COVID-19,state_of_emergency,206353.0
Washington,Yakima,,https://www.yakimaherald.com/special_projects/coronavirus/q-a-yakima-coronavirus-case-update-stay-at-home-orders/article_0f2d75e9-0d56-55ec-b8d6-818036da25e5.html,Q&A: Yakima coronavirus case update; stay-at-home orders; can my kids play outside?,shelter_in_place,247044.0
Washington,Yakima,,https://www.yakimaherald.com/special_projects/coronavirus/yakima-county-declares-state-of-emergency-after-first-positive-covid/article_dc7e1cc1-7b86-51f9-9d0d-4c5b54d7368a.html,"Yakima County, city declare state of emergency after first 2 positive COVID-19 cases",state_of_emergency,247044.0
West Virginia,Berkeley,,https://www.heraldmailmedia.com/news/tri_state/west_virginia/berkeley-county-council-declares-state-of-emergency-activates-emergency-plan/article_f6a08b04-19f9-55e6-82ee-8ee3bc599e66.html,"Berkeley County Council declares state of emergency, activates emergency plan",state_of_emergency,108706.0
West Virginia,Cabell,,https://www.herald-dispatch.com/coronavirus/cabell-county-declares-state-of-emergency-in-response-to-covid/article_24cdbc74-0624-5807-b1f8-a00ffba2b32a.html,Cabell County declares state of emergency in response to COVID-19 outbreak,state_of_emergency,97133.0
West Virginia,Fayette,43910.92292,https://www.wvnstv.com/news/fayette-county-declares-state-of-emergency/,Fayette County declares State of Emergency,state_of_emergency,45599.0
West Virginia,Greenbrier,,https://www.register-herald.com/health/greenbrier-county-commission-president-president-declares-local-emergency/article_06109849-72c0-5b65-85d6-a8b2f0191341.html,Greenbrier County Commission President president declares local emergency,state_of_emergency,35644.0
West Virginia,Jefferson,,https://www.heraldmailmedia.com/news/special/coronavirus/jefferson-county-declares-state-of-emergency-due-to-cononavirus-pandemic/article_168756d0-27af-52ff-b4b9-b06ef53ecec8.html,Jefferson County declares state of emergency due to cononavirus pandemic,state_of_emergency,55073.0
West Virginia,Lewis,,https://www.wvnews.com/theet/news/lewis-commission-tables-alley-closure-request-approves-fy-budget/article_454c5691-4d1c-583b-9f14-aa44f51db070.html,"Lewis Commission tables alley closure request, approves FY 2021 budget",None,16452.0
West Virginia,Logan,,https://www.loganbanner.com/news/logan-county-declares-state-of-emergency-in-response-to-covid/article_8b2d4fe9-453d-56bc-819f-0774037612dc.html,Logan County declares 'state of emergency' in response to COVID-19,state_of_emergency,35987.0
West Virginia,McDowell,43910.82153,https://www.wvnstv.com/community/health/coronavirus/state-of-emergency-declared-in-mcdowell-county/,State of Emergency declared in McDowell County,state_of_emergency,20876.0
West Virginia,Mercer,43910.69861,https://www.wvnstv.com/news/mercer-county-commission-declares-a-local-state-of-emergency/,Mercer County Commission declares a local state of emergency,state_of_emergency,61984.0
West Virginia,Randolph,,https://www.theintermountain.com/news/local-news/2020/03/state-of-emergency-declared-in-randolph/,State of emergency declared in Randolph,state_of_emergency,29415.0
West Virginia,Upshur,,https://therecorddelta.com/article/upshur-county-commission-declares-state-of-emergency,Upshur County Commission declares State of Emergency,state_of_emergency,24665.0
West Virginia,Wirt,,https://www.wdtv.com/content/news/Wirt-County-approves-Second-Amendment-sanctuary-resolution-567270291.html,"Wirt County approves ""Second Amendment sanctuary"" resolution",None,5901.0
Wisconsin,Barron,,https://www.apg-wi.com/rice_lake_chronotype/free/barron-county-travel-advisory-urges-recreational-seasonal-property-owners-to/article_9a5e902a-6e0b-11ea-b6fc-9fc9ce390438.html,Barron County travel advisory urges recreational/seasonal property owners to stay away,None,45676.0
Wisconsin,Brown,43909.68958,https://www.nbc26.com/news/local-news/brown-county-declared-state-of-emergency-over-covid-19,Brown County declared State of Emergency over COVID-19,state_of_emergency,254586.0
Wisconsin,Burnett,,http://www.burnettcountysentinel.com/news/confident-we-re-ahead-of-countless-counties-in-wisconsin-/article_49992eb8-6df5-11ea-9628-8f764b0b3e8e.html,‘Confident we’re ahead of countless counties in Wisconsin’ - Burnett County declares emergency due to COVID-19,state_of_emergency,15333.0
Wisconsin,Calumet,,https://iwantthenews.com/Content/NEWS/NEWS/Article/Calumet-County-declares-emergency/1/1/35207,Calumet County declares emergency,state_of_emergency,49617.0
Wisconsin,Chippewa,,https://www.bloomeradvance.com/news/free_news/article_15a3738e-6882-11ea-a7b3-773c64df1ff5.html,Chippewa County Declares Local Emergency Around COVID-19,state_of_emergency,63132.0
Wisconsin,Columbia,,https://www.wiscnews.com/portagedailyregister/news/local/education/updated-evers-orders-all-columbia-county-and-wisconsin-schools-to/article_547d8745-8138-590c-a7fc-a9aec8a0a759.html,UPDATED: Evers orders all Columbia County and Wisconsin schools to close by Wednesday,school_business_closure,56653.0
Wisconsin,Dane,,https://madison.com/wsj/news/local/govt-and-politics/dane-county-declares-state-of-emergency-state-moves-to-highest/article_8681b5c3-302f-59c6-b5b3-1cddc431d2b1.html,Dane County declares state of emergency; state moves to highest level alert amid COVID-19 coronavirus pandemic,state_of_emergency,509939.0
Wisconsin,Dodge,,https://www.wiscnews.com/bdc/news/local/education/evers-orders-schools-in-dodge-county-and-wisconsin-closed-starting/article_86e755e7-7c4f-5748-9f92-85def4405da1.html,Evers orders schools in Dodge County and Wisconsin closed starting Wednesday,school_business_closure,88344.0
Wisconsin,Door,43906.0,https://www.greenbaypressgazette.com/story/news/local/door-co/2020/03/16/door-county-enters-state-emergency-light-coronavirus-outbreak/5064545002/,"Door County declares state of emergency, implements new orders in light of COVID-19",state_of_emergency,27896.0
Wisconsin,Kewaunee,43908.0,https://www.greenbaypressgazette.com/story/news/local/kewaunee-county/2020/03/18/coronavirus-update-kewaunee-county-declares-public-health-emergency/2865894001/,Kewaunee County declares public health emergency during coronavirus outbreak,state_of_emergency,20505.0
Wisconsin,Langlade,,https://www.wxpr.org/post/langlade-board-opposes-mining-activity-near-wolf-river-declares-virus-emergency,"Langlade Board Opposes Mining Activity Near Wolf River, Declares Virus Emergency",state_of_emergency,19575.0
Wisconsin,Menominee,43913.0,https://www.tchdailynews.com/2020/03/23/menominee-county-in-state-of-emergency/,Menominee County In State Of Emergency,state_of_emergency,4317.0
Wisconsin,Milwaukee,43916.0,https://fox6now.com/2020/03/26/no-one-is-immune-milwaukee-aldermen-plead-with-residents-to-abide-by-stay-at-home-orders/,‘NO ONE is immune:’ Milwaukee aldermen plead with residents to abide by stay-at-home orders,shelter_in_place,956023.0
Wisconsin,Oconto,,https://www.newmedia-wi.com/content/oconto-county-board-declares-state-emergency,Oconto County Board declares state of emergency,state_of_emergency,37318.0
Wisconsin,Pierce,,https://www.rivertowns.net/news/government-and-politics/5017043-Pierce-County-declares-state-of-emergency-over-COVID-19,Pierce County declares state of emergency over COVID-19,state_of_emergency,40976.0
Wisconsin,Portage,43909.0,https://waow.com/2020/03/19/portage-county-declares-a-state-of-emergency-due-to-covid-19/,Portage County declares a state of emergency due to COVID-19,state_of_emergency,70380.0
Wisconsin,Racine,,https://journaltimes.com/news/local/lockdown-for-all-racine-county-long-term-care-facilities-mandate/article_cdde84ac-0955-577c-b71a-6399adee3302.html,"Lockdown for all Racine County long-term care facilities, mandate for first responders to wear protective equipment",lockdown,195041.0
Wisconsin,Racine,,https://www.kenoshanews.com/news/local/state-of-emergency-declared-in-racine-county-in-response-to/article_9a18597e-819f-5bc2-a4f6-a63891bd8168.html,State of emergency declared in Racine County in response to coronavirus,state_of_emergency,195041.0
Wisconsin,Rock,,https://www.gazettextra.com/news/health_care/coronavirus/rock-county-officials-declare-state-of-emergency/article_c762704d-04f1-5cc4-9441-0308c5f16b6d.html,Rock County officials declare state of emergency,state_of_emergency,160739.0
Wisconsin,Sauk,,https://www.wiscnews.com/baraboonewsrepublic/news/local/evers-orders-sauk-county-and-all-wisconsin-schools-closed/article_0013f400-5947-522d-a8b7-3743363a2c22.html,Evers orders Sauk County and all Wisconsin schools closed,school_business_closure,63162.0
Wisconsin,Sawyer,,https://www.apg-wi.com/sawyer_county_record/free/sawyer-county-urges-public-to-utilize-virtual-services-county-board/article_c2a56f9c-69fe-11ea-847f-ebc2a47d184b.html,Sawyer County urges public to utilize virtual services; County board meeting on as scheduled,None,16513.0
Wisconsin,Vernon,,https://lacrossetribune.com/community/vernonbroadcaster/news/public-health-emergency-declaration-declared-in-vernon-county-due-to/article_ef565e26-ed23-564c-aa71-507e149764e0.html,Public health emergency declaration declared in Vernon County due to COVID-19 pandemic,state_of_emergency,30329.0
Wisconsin,Washburn,,https://www.apg-wi.com/sawyer_county_record/free/washburn-county-declares-coronavirus-emergency/article_da61e5e8-6945-11ea-acb0-077c484d82ab.html,Washburn County declares coronavirus emergency,state_of_emergency,15686.0
Wisconsin,Waukesha,43903.68889,https://patch.com/wisconsin/waukesha/state-emergency-declared-waukesha-county-over-covid-19,​State of Emergency Declared In Waukesha County Over COVID-19,state_of_emergency,393843.0
Wyoming,Campbell,,https://www.gillettenewsrecord.com/news/local/article_4ca2a47b-045d-5b22-96ff-b16d55140161.html,First Campbell County COVID-19 case confirmed; Gordon orders 10-person limit on groups,cases,48176.0
Wyoming,Laramie,43909.46944,https://kgab.com/laramie-county-orders-emergency-coronavirus-closures/,Laramie County Orders Emergency Coronavirus Closures,None,95809.0
